I calc,,I obs,,I obs minus I calc,,Ce3PtIn11,,In,
X,Y,X,Y,X,Y,X,Y,X,Y
34.73073103659002,755.1840089669345,11.73248796883355,297.87035307304336,28.64028722022764,-516.7195964879506,,,,
34.73073103659002,726.6019054735664,11.73248796883355,278.8156174107978,28.594836146971204,-523.8651223612928,,,,
34.73073103659002,698.019801980198,11.73248796883355,269.28824957967504,28.822091513253383,-463.1281524378851,,,,
34.73073103659002,669.43769848683,11.73248796883355,252.6153558752103,28.776640439996946,-473.8464412478984,,,,
34.73073103659002,640.8555949934616,11.73248796883355,233.56062021296475,28.776640439996946,-483.37380907902116,,,,
34.73073103659002,612.2734915000935,11.73248796883355,224.03325238184198,28.776640439996946,-492.90117691014393,,,,
34.73073103659002,583.6913880067252,11.73248796883355,214.50588455071943,29.003895806279125,-442.8824957967495,,,,
34.73073103659002,555.1092845133571,11.73248796883355,204.97851671959666,28.958444733022688,-454.79170558565283,,,,
34.73073103659002,526.5271810199888,11.73248796883355,196.64206986736417,29.185700099304867,-454.79170558565283,,,,
34.73073103659002,497.9450775266207,11.838540473098565,288.3429852419206,29.27660224581774,-460.7463104801045,,,,
34.73073103659002,469.3629740332524,11.838540473098565,259.76088174855226,29.322053319074172,-450.0280216700912,,,,
34.73073103659002,440.7808705398843,11.914292261859291,274.0519334952364,29.36750439233061,-466.7009153745562,,,,
34.73073103659002,412.19876704651597,11.914292261859291,228.79693629740336,29.503857612099914,-459.555389501214,,,,
34.73073103659002,383.6166635531479,11.914292261859291,219.2695684662806,29.59475975861279,-426.2096020922845,,,,
34.73073103659002,355.0345600597798,11.914292261859291,209.74220063515804,29.640210831869226,-435.7369699234073,,,,
34.73073103659002,326.45245656641146,11.914292261859291,200.21483280403527,29.59475975861279,-445.26433775453006,,,,
34.73073103659002,297.87035307304336,11.868841188602858,195.45114888847388,29.59475975861279,-452.40986362787226,,,,
34.71558067883788,264.52456566411365,12.005194408372166,264.52456566411365,29.77656405163853,-435.7369699234073,,,,
34.836783540855045,237.53035680926587,12.005194408372166,254.99719783299088,29.77656405163853,-445.26433775453006,,,,
34.8216331831029,200.21483280403527,12.005194408372166,247.8516719596489,29.822015124894968,-457.1735475434334,,,,
34.8216331831029,171.63272931066695,12.096096554885037,271.67009153745585,29.77656405163853,-461.93723145899503,,,,
34.8216331831029,143.05062581729862,12.096096554885037,221.6514104240614,30.00381941792071,-460.7463104801045,,,,
34.867084256359334,312.1614048197273,12.096096554885037,212.12404259293862,29.958368344664272,-466.7009153745562,,,,
34.867084256359334,283.5793013263592,12.096096554885037,202.59667476181585,30.18562371094645,-457.1735475434334,,,,
34.91253532961577,107.9184569400336,12.202149059150052,259.76088174855226,30.140172637690014,-464.3190734167756,,,,
34.9579864028722,184.01830749112673,12.186998701397908,247.8516719596489,30.140172637690014,-471.4645992901178,,,,
34.9579864028722,154.95983560620243,12.186998701397908,196.64206986736417,30.367428003972194,-457.1735475434334,,,,
35.01858783388079,81.12273491500082,12.277900847910779,274.0519334952364,30.458330150485068,-426.2096020922845,,,,
35.048888549385076,121.6140481972725,12.277900847910779,216.8877265085,30.41287907722863,-435.7369699234073,,,,
35.17009141140223,74.77115636091912,12.277900847910779,207.36035867737723,30.41287907722863,-445.26433775453006,,,,
35.276143915667255,56.11339435830405,12.36880299442365,264.52456566411365,30.503781223741505,-416.68223426116174,,,,
35.457948208693,52.54063142163295,12.36880299442365,254.99719783299088,30.594683370254373,-430.9732860078461,,,,
35.63975250171874,47.77694750607134,12.36880299442365,245.4698300018681,30.594683370254373,-438.11881188118787,,,,
35.82155679474448,45.39510554829076,12.383953352175794,197.83299084625446,30.685585516767247,-445.26433775453006,,,,
36.00336108777022,41.82234261161966,12.323351921167216,190.6874649729125,30.776487663280115,-454.79170558565283,,,,
36.185165380795965,47.77694750607134,12.45970514093652,271.67009153745585,30.912840883049427,-459.555389501214,,,,
36.366969673821714,62.66345974220076,12.45970514093652,239.51522510741643,31.09464517607517,-450.0280216700912,,,,
36.548773966847456,70.99990659443301,12.45970514093652,212.12404259293862,31.09464517607517,-458.36446852232393,,,,
36.71542790212105,57.30431533719411,12.565757645201536,259.76088174855226,31.185547322588036,-440.5006538389689,,,,
36.91238255289894,52.54063142163295,12.550607287449392,247.8516719596489,31.230998395844473,-421.44591817672335,,,,
37.09418684592468,65.64076218942637,12.550607287449392,202.59667476181585,31.230998395844473,-430.9732860078461,,,,
37.2002393501897,135.90509994395688,12.550607287449392,193.06930693069307,31.29159982685306,-450.0280216700912,,,,
37.18508899243756,100.17747057724637,12.656659791714407,236.73640949000583,31.230998395844473,-457.1735475434334,,,,
37.29114149670257,313.74929945824783,12.641509433962263,209.74220063515804,31.367351615613785,-463.1281524378851,,,,
37.29114149670257,261.3487763870726,12.732411580475137,257.3790397907717,31.321900542357348,-473.8464412478984,,,,
37.275991138950424,226.41509433962278,12.732411580475137,247.8516719596489,31.321900542357348,-483.37380907902116,,,,
37.275991138950424,197.83299084625446,12.732411580475137,197.83299084625446,31.412802688870215,-445.26433775453006,,,,
37.275991138950424,169.25088735288637,12.732411580475137,189.4965439940222,31.412802688870215,-454.79170558565283,,,,
37.275991138950424,75.16813002054914,12.838464084740153,235.94246217074556,31.50370483538309,-469.08275733233677,,,,
37.38204364321545,410.61087240799566,12.823313726988008,226.41509433962278,31.50370483538309,-478.61012516345954,,,,
37.3668932854633,376.4711376798059,12.823313726988008,204.97851671959666,31.50370483538309,-488.1374929945823,,,,
37.3668932854633,347.8890341864376,12.91421587350088,259.76088174855226,31.50370483538309,-497.6648608257051,,,,
37.38204364321545,126.64238121925428,12.91421587350088,250.2335139174295,31.50370483538309,-507.19222865682787,,,,
37.32144221220686,102.5593125350274,12.929366231253024,193.06930693069307,31.549155908639527,-515.5286755090601,,,,
37.457795431976166,307.3977209041659,12.91421587350088,181.16009714178972,31.594606981895957,-526.2469643190734,,,,
37.457795431976166,278.8156174107978,13.020268377765895,240.70614608630694,31.68550912840883,-464.3190734167756,,,,
37.457795431976166,250.2335139174295,13.00511802001375,228.79693629740336,31.68550912840883,-473.8464412478984,,,,
37.457795431976166,221.6514104240614,13.00511802001375,221.6514104240614,31.68550912840883,-483.37380907902116,,,,
37.472945789728314,186.71772837661138,13.096020166526621,252.6153558752103,31.68550912840883,-492.90117691014393,,,,
37.412344358719736,164.48720343732475,13.096020166526621,195.45114888847388,31.68550912840883,-502.4285447412667,,,,
37.54869757848904,419.34429291985816,13.096020166526621,185.9237810573511,31.68550912840883,-509.57407061460844,,,,
37.54869757848904,390.76218942648984,13.096020166526621,177.58733420511862,31.776411274921706,-450.0280216700912,,,,
37.54869757848904,362.18008593312175,13.202072670791637,240.70614608630694,31.821862348178136,-458.36446852232393,,,,
37.54869757848904,333.5979824397534,13.186922313039492,228.79693629740336,32.00366664120388,-455.98262656454335,,,,
37.59414865174548,302.6340369886045,13.186922313039492,219.2695684662806,32.20062129198177,-450.0280216700912,,,,
37.63959972500191,266.90640762189446,13.277824459552363,193.06930693069307,32.18547093422963,-459.555389501214,,,,
37.63959972500191,237.13338314963585,13.277824459552363,183.54193909957053,32.36727522725537,-461.93723145899503,,,,
37.63959972500191,209.74220063515804,13.277824459552363,176.39641322622833,32.503628447024674,-450.0280216700912,,,,
37.63959972500191,181.16009714178972,13.368726606065234,240.70614608630694,32.54907952028111,-459.555389501214,,,,
37.63959972500191,152.5779936484214,13.368726606065234,231.17877825518417,32.746034171059,-440.5006538389689,,,,
37.62444936724977,120.02615355875241,13.368726606065234,221.6514104240614,32.73088381330685,-452.40986362787226,,,,
37.685050798258345,328.83429852419204,13.368726606065234,214.50588455071943,32.73088381330685,-460.7463104801045,,,,
37.74565222926693,106.52904913132807,13.459628752578109,190.6874649729125,32.685432740050416,-466.7009153745562,,,,
37.92745652229267,158.13562488324305,13.459628752578109,181.16009714178972,32.86723703307616,-450.0280216700912,,,,
37.897155806788376,115.2624696431908,13.459628752578109,174.01457126844775,32.912688106332595,-461.93723145899503,,,,
38.01835866880555,237.53035680926587,13.55053089909098,240.70614608630694,33.01874061059762,-472.25854660937785,,,,
38.0032083110534,200.21483280403527,13.55053089909098,231.17877825518417,33.0490413261019,-440.5006538389689,,,,
38.0032083110534,106.13207547169804,13.55053089909098,221.6514104240614,33.09449239935834,-450.0280216700912,,,,
38.109260815318414,286.75509060340005,13.55053089909098,212.12404259293862,33.09449239935834,-459.555389501214,,,,
38.109260815318414,172.42667662992744,13.64143304560385,188.3056230151319,33.139943472614775,-466.7009153745562,,,,
38.094110457566266,139.47786288062798,13.64143304560385,178.77825518400914,33.27629669238408,-416.68223426116174,,,,
38.18501260407914,388.38034746870926,13.64143304560385,169.25088735288637,33.27629669238408,-426.2096020922845,,,,
38.18501260407914,359.79824397534094,13.64143304560385,159.7235195217636,33.23084561912765,-435.7369699234073,,,,
38.18501260407914,331.21614048197284,13.732335192116722,238.32430412852614,33.23084561912765,-442.8824957967495,,,,
38.18501260407914,245.4698300018681,13.732335192116722,228.79693629740336,33.41264991215339,-435.7369699234073,,,,
38.18501260407914,213.3149635718289,13.732335192116722,219.2695684662806,33.45810098540982,-445.26433775453006,,,,
38.291065108344156,623.3887539697366,13.732335192116722,209.74220063515804,33.45810098540982,-454.79170558565283,,,,
38.27591475059201,586.073229964506,13.732335192116722,152.5779936484214,33.564153489674844,-464.3190734167756,,,,
38.27591475059201,557.4911264711377,13.823237338629593,185.9237810573511,33.73080742494844,-463.1281524378851,,,,
38.27591475059201,528.9090229777696,13.823237338629593,176.39641322622833,33.82170957146131,-470.2736783112273,,,,
38.27591475059201,500.3269194844013,13.823237338629593,166.86904539510556,34.0186642222392,-458.76144218195395,,,,
38.27591475059201,471.7448159910332,13.823237338629593,157.341677563983,33.95806279123062,-466.7009153745562,,,,
38.27591475059201,443.16271249766487,13.914139485142464,226.41509433962278,34.13986708425636,-450.0280216700912,,,,
38.27591475059201,414.5806090042968,13.914139485142464,216.8877265085,34.13986708425636,-457.1735475434334,,,,
38.291065108344156,308.98561554268645,13.914139485142464,207.36035867737723,34.27622030402567,-414.30039230338116,,,,
38.27591475059201,275.2428544741267,13.914139485142464,149.0052307117503,34.23076923076923,-426.2096020922845,,,,
38.38196725485703,762.3295348402767,14.005041631655335,200.21483280403527,34.23076923076923,-435.7369699234073,,,,
38.36681689710488,724.2200635157856,14.005041631655335,178.77825518400914,34.23076923076923,-442.8824957967495,,,,
38.36681689710488,695.6379600224175,14.005041631655335,169.25088735288637,34.382272808290686,-402.3911825144778,,,,
38.36681689710488,667.0558565290492,14.005041631655335,159.7235195217636,34.45802459705141,-369.0453951055483,,,,
38.38196725485703,389.96824210722957,14.095943778168209,226.41509433962278,34.45802459705141,-378.5727629366711,,,,
38.36681689710488,355.0345600597798,14.095943778168209,216.8877265085,34.45802459705141,-388.10013076779387,,,,
38.4728694013699,632.9161218008594,14.095943778168209,207.36035867737723,34.45802459705141,-416.68223426116174,,,,
38.45771904361776,597.9824397534094,14.095943778168209,152.5779936484214,34.45802459705141,-426.2096020922845,,,,
38.45771904361776,569.4003362600413,14.18684592468108,199.02391182514498,34.45802459705141,-435.7369699234073,,,,
38.45771904361776,540.818232766673,14.18684592468108,176.39641322622833,34.45802459705141,-445.26433775453006,,,,
38.45771904361776,512.2361292733049,14.18684592468108,166.86904539510556,34.45802459705141,-454.79170558565283,,,,
38.45771904361776,483.65402577993655,14.18684592468108,157.341677563983,34.45802459705141,-464.3190734167756,,,,
38.45771904361776,455.07192228656845,14.277748071193951,224.03325238184198,34.45802459705141,-473.8464412478984,,,,
38.45771904361776,426.48981879320013,14.277748071193951,214.50588455071943,34.45802459705141,-483.37380907902116,,,,
38.548621190130625,817.1118998692323,14.277748071193951,204.97851671959666,34.45802459705141,-492.90117691014393,,,,
38.548621190130625,788.5297963758642,14.277748071193951,147.81430973286024,34.45802459705141,-502.4285447412667,,,,
38.548621190130625,759.9476928824959,14.368650217706822,195.45114888847388,34.45802459705141,-511.955912572389,,,,
38.548621190130625,731.3655893891278,14.368650217706822,174.01457126844775,34.45802459705141,-521.4832804035118,,,,
38.548621190130625,702.7834858957594,14.368650217706822,164.48720343732475,34.45802459705141,-529.8197272557445,,,,
38.548621190130625,674.2013824023913,14.368650217706822,154.95983560620243,34.54892674356428,-197.55277414533884,,,,
38.59407226338706,645.619278909023,14.459552364219693,221.6514104240614,34.54892674356428,-207.08014197646162,,,,
38.59407226338706,617.0371754156549,14.459552364219693,212.12404259293862,34.54892674356428,-216.6075098075844,,,,
38.59407226338706,588.4550719222866,14.459552364219693,202.59667476181585,34.54892674356428,-226.13487763870717,,,,
38.59407226338706,559.8729684289185,14.459552364219693,149.0052307117503,34.54892674356428,-235.66224546982994,,,,
38.59407226338706,531.2908649355502,14.550454510732564,194.2602279095836,34.54892674356428,-245.18961330095271,,,,
38.59407226338706,502.7087614421821,14.550454510732564,169.25088735288637,34.54892674356428,-254.7169811320755,,,,
38.59407226338706,474.1266579488138,14.550454510732564,159.7235195217636,34.54892674356428,-264.24434896319826,,,,
38.6395233366435,440.7808705398843,14.641356657245435,219.2695684662806,34.54892674356428,-273.77171679432104,,,,
38.6395233366435,412.19876704651597,14.641356657245435,209.74220063515804,34.54892674356428,-283.29908462544336,,,,
38.6395233366435,383.6166635531479,14.641356657245435,200.21483280403527,34.54892674356428,-292.82645245656613,,,,
38.6395233366435,355.0345600597798,14.65650701499758,150.99009900990131,34.54892674356428,-302.3538202876889,,,,
38.6395233366435,326.45245656641146,14.732258803758306,189.4965439940222,34.54892674356428,-311.8811881188117,,,,
38.6395233366435,297.87035307304336,14.732258803758306,164.48720343732475,34.54892674356428,-321.40855594993445,,,,
38.6395233366435,269.28824957967504,14.82316095027118,204.97851671959666,34.54892674356428,-330.9359237810572,,,,
38.6395233366435,240.70614608630694,14.82316095027118,195.45114888847388,34.54892674356428,-340.46329161218,,,,
38.6395233366435,212.12404259293862,14.838311308023322,154.95983560620243,34.54892674356428,-349.9906594433028,,,,
38.6395233366435,183.54193909957053,14.82316095027118,144.24154679618914,34.54892674356428,-359.51802727442555,,,,
38.6395233366435,156.1507565850925,14.914063096784052,187.1147020362414,34.54892674356428,-397.6274985989162,,,,
38.71527512540422,113.67457500467026,15.020115601049067,197.83299084625446,34.54892674356428,-407.15486643003896,,,,
38.775876556412804,283.5793013263592,15.004965243296922,157.341677563983,34.54892674356428,-540.5380160657573,,,,
38.775876556412804,235.94246217074556,15.004965243296922,147.81430973286024,34.54892674356428,-550.0653838968801,,,,
38.775876556412804,207.36035867737723,14.959514170040485,143.05062581729862,34.54892674356428,-559.5927517280029,,,,
38.775876556412804,178.77825518400914,15.095867389809793,183.54193909957053,34.59437781682072,-159.4433028208482,,,,
38.82132762966924,138.28694190173746,15.095867389809793,135.90509994395688,34.59437781682072,-168.97067065197098,,,,
38.82132762966924,85.2909583411174,15.186769536322664,202.59667476181585,34.59437781682072,-178.4980384830933,,,,
39.00313192269498,83.50457687278185,15.186769536322664,193.06930693069307,34.59437781682072,-188.02540631421607,,,,
39.00313192269498,60.87707827386521,15.186769536322664,154.95983560620243,34.59437781682072,-369.0453951055483,,,,
39.184936215720725,78.14543246777521,15.186769536322664,145.43246777507966,34.59437781682072,-378.5727629366711,,,,
39.36674050874647,95.41378666168521,15.186769536322664,126.37773211283411,34.59437781682072,-388.10013076779387,,,,
39.381890866498615,61.27405193349523,15.277671682835535,183.54193909957053,34.59437781682072,-416.68223426116174,,,,
39.50309372851578,83.50457687278185,15.277671682835535,176.39641322622833,34.59437781682072,-426.2096020922845,,,,
39.53339444402006,44.60115822903026,15.277671682835535,135.90509994395688,34.59437781682072,-435.7369699234073,,,,
39.73034909479795,44.20418456940024,15.277671682835535,119.23220623949192,34.59437781682072,-445.26433775453006,,,,
39.9121533878237,52.54063142163295,15.368573829348406,200.21483280403527,34.59437781682072,-454.79170558565283,,,,
40.09395768084944,44.20418456940024,15.368573829348406,190.6874649729125,34.59437781682072,-464.3190734167756,,,,
40.275761973875184,34.67681673827792,15.368573829348406,152.5779936484214,34.639828890077155,-473.8464412478984,,,,
40.457566266900926,29.913132822716307,15.368573829348406,143.05062581729862,34.639828890077155,-483.37380907902116,,,,
40.63937055992667,28.72221184382579,15.383724187100551,126.37773211283411,34.639828890077155,-492.90117691014393,,,,
40.82117485295241,28.72221184382579,15.459475975861277,178.77825518400914,34.639828890077155,-502.4285447412667,,,,
41.00297914597815,29.913132822716307,15.550378122374152,197.83299084625446,34.639828890077155,-511.955912572389,,,,
41.184783439003894,31.104053801606824,15.550378122374152,188.3056230151319,34.639828890077155,-521.4832804035118,,,,
41.36658773202964,31.104053801606824,15.550378122374152,171.63272931066695,34.639828890077155,-531.0106482346346,,,,
41.548392025055385,32.29497478049689,15.550378122374152,147.81430973286024,34.639828890077155,-569.1201195591257,,,,
41.73019631808113,35.867737717167984,15.550378122374152,138.28694190173746,34.639828890077155,-578.6474873902484,,,,
41.91200061110687,40.6314216327296,15.550378122374152,128.7595740706147,34.639828890077155,-588.1748552213712,,,,
42.1028951187839,63.49710442742389,15.550378122374152,120.42312721838243,34.639828890077155,-597.702223052494,,,,
42.290759554910494,89.85615542686355,15.656430626639168,178.77825518400914,34.639828890077155,-607.2295908836168,,,,
42.230158123901916,59.68615729497469,15.732182415399894,193.06930693069307,34.639828890077155,-616.7569587147391,,,,
42.457413490184095,85.88641883056243,15.747332773152038,145.43246777507966,34.639828890077155,-625.0934055669718,,,,
42.442263132431954,54.92247337941353,15.732182415399894,133.5232579861763,34.59437781682072,-635.8116943769846,,,,
42.63921778320984,50.15878946385237,15.686731342143457,126.37773211283411,34.59437781682072,-645.3390622081074,,,,
42.821022076235586,70.40444610498798,15.823084561912765,185.9237810573511,34.59437781682072,-654.8664300392302,,,,
42.927074580500594,52.54063142163295,15.777633488656328,176.39641322622833,34.59437781682072,-664.393797870353,,,,
43.00282636926133,121.6140481972725,15.913986708425636,147.81430973286024,34.59437781682072,-673.9211657014757,,,,
43.01797672701347,86.68036614982293,15.913986708425636,138.28694190173746,34.59437781682072,-683.4485335325985,,,,
43.18463066228707,119.23220623949192,15.913986708425636,129.9504950495052,34.59437781682072,-692.9759013637213,,,,
43.16948030453493,83.76922597920202,16.004888854938507,188.3056230151319,34.59437781682072,-702.503269194844,,,,
43.290683166552085,54.128526060153035,16.095791001451378,179.96917616289943,34.59437781682072,-712.0306370259668,,,,
43.320983882056375,88.26826078834301,16.095791001451378,140.66878385951804,34.59437781682072,-721.5580048570896,,,,
43.457337101825686,47.77694750607134,16.095791001451378,131.14141602839527,34.59437781682072,-731.0853726882119,,,,
43.65429175260357,31.898001120866866,16.095791001451378,121.6140481972725,34.59437781682072,-740.6127405193347,,,,
43.82094568787717,27.531290864935727,16.18669314796425,185.9237810573511,34.59437781682072,-750.1401083504575,,,,
44.00274998090291,21.57668597048405,16.18669314796425,172.82365028955746,34.59437781682072,-759.6674761815802,,,,
44.184554273928654,26.34036988604521,16.18669314796425,115.65944330282082,34.59437781682072,-769.194844012703,,,,
44.366358566954396,35.867737717167984,16.277595294477123,164.48720343732475,34.68527996333359,-540.5380160657573,,,,
44.54816285998014,40.6314216327296,16.277595294477123,135.90509994395688,34.68527996333359,-550.0653838968801,,,,
44.72996715300588,31.104053801606824,16.277595294477123,126.37773211283411,34.68527996333359,-559.5927517280029,,,,
44.91177144603163,26.34036988604521,16.368497440989994,183.54193909957053,34.8216331831029,-469.08275733233677,,,,
45.09357573905737,26.34036988604521,16.368497440989994,174.01457126844775,34.8216331831029,-476.22828320567896,,,,
45.27538003208311,26.34036988604521,16.368497440989994,157.341677563983,35.00343747612864,-453.6007846067623,,,,
45.457184325108855,25.149448907155147,16.368497440989994,116.85036428171134,34.9579864028722,-464.3190734167756,,,,
45.6389886181346,22.767606949374112,16.459399587502865,164.48720343732475,35.109489980393654,-416.68223426116174,,,,
45.82079291116034,21.57668597048405,16.459399587502865,135.90509994395688,35.09433962264151,-428.5914440500651,,,,
46.00259720418608,25.149448907155147,16.459399587502865,126.37773211283411,35.048888549385076,-435.7369699234073,,,,
46.18440149721183,38.24957967494856,16.565452091767884,183.54193909957053,35.048888549385076,-445.26433775453006,,,,
46.36620579023757,37.0586586960585,16.550301734015736,171.63272931066695,35.23069284241082,-435.7369699234073,,,,
46.563160441015455,43.80721090977022,16.565452091767884,155.75378292546247,35.23069284241082,-445.26433775453006,,,,
46.7449647340412,49.364842144591876,16.550301734015736,116.85036428171134,35.36704606218012,-455.98262656454335,,,,
46.9116186693148,38.24957967494856,16.641203880528607,133.5232579861763,35.548850355205865,-454.79170558565283,,,,
47.09342296234054,28.72221184382579,16.641203880528607,123.99589015505353,35.63975250171874,-461.93723145899503,,,,
47.27522725536628,37.0586586960585,16.73210602704148,183.54193909957053,35.82155679474448,-457.1735475434334,,,,
47.457031548392024,34.67681673827792,16.73210602704148,174.01457126844775,36.00336108777022,-457.1735475434334,,,,
47.63883584141777,29.913132822716307,16.73210602704148,164.48720343732475,36.139714307539535,-461.93723145899503,,,,
47.820640134443515,28.72221184382579,16.73210602704148,154.95983560620243,36.382120031573855,-445.26433775453006,,,,
48.00244442746926,31.104053801606824,16.73210602704148,112.08668036614972,36.32151860056528,-454.79170558565283,,,,
48.184248720495,32.29497478049689,16.82300817355435,147.81430973286024,36.548773966847456,-459.555389501214,,,,
48.38120337127288,39.8374743134691,16.82300817355435,131.14141602839527,36.68512718661676,-454.79170558565283,,,,
48.54785730654648,51.349710442742435,16.82300817355435,121.6140481972725,36.7305782598732,-463.1281524378851,,,,
48.729661599572225,47.77694750607134,16.82300817355435,104.94115449280798,36.776029333129635,-471.4645992901178,,,,
48.91146589259797,35.867737717167984,16.913910320067224,181.16009714178972,36.91238255289894,-458.36446852232393,,,,
49.093270185623716,23.95852792826463,16.913910320067224,171.63272931066695,37.003284699411815,-442.8824957967495,,,,
49.27507447864946,21.57668597048405,16.913910320067224,162.10536147954417,37.003284699411815,-452.40986362787226,,,,
49.4568787716752,19.19484401270347,16.913910320067224,152.5779936484214,37.2002393501897,-445.26433775453006,,,,
49.63868306470094,16.813002054922435,16.92906067781937,112.08668036614972,37.18508899243756,-455.98262656454335,,,,
49.820487357726684,18.003923033812953,17.004812466580095,126.37773211283411,37.3668932854633,-463.1281524378851,,,,
50.002291650752426,19.19484401270347,17.095714613092966,174.01457126844775,37.32144221220686,-473.8464412478984,,,,
50.18409594377817,19.19484401270347,17.095714613092966,164.48720343732475,37.32144221220686,-483.37380907902116,,,,
50.36590023680391,19.19484401270347,17.095714613092966,154.95983560620243,37.32144221220686,-492.90117691014393,,,,
50.54770452982966,21.57668597048405,17.095714613092966,147.81430973286024,37.32144221220686,-502.4285447412667,,,,
50.7295088228554,22.767606949374112,17.095714613092966,116.85036428171134,37.457795431976166,-416.68223426116174,,,,
50.91131311588114,25.149448907155147,17.095714613092966,107.32299645058856,37.457795431976166,-426.2096020922845,,,,
51.093117408906885,37.65411918550353,17.095714613092966,100.17747057724637,37.457795431976166,-435.7369699234073,,,,
51.29007205968477,66.83168316831689,17.186616759605837,126.37773211283411,37.457795431976166,-445.26433775453006,,,,
51.22947062867619,45.39510554829076,17.277518906118708,169.25088735288637,37.457795431976166,-454.79170558565283,,,,
51.44157563720623,62.86194657201577,17.277518906118708,159.7235195217636,37.5032465052326,-369.0453951055483,,,,
51.562778499223384,44.60115822903026,17.277518906118708,150.19615169064082,37.5032465052326,-378.5727629366711,,,,
51.729432434496985,29.913132822716307,17.277518906118708,116.85036428171134,37.5032465052326,-388.10013076779387,,,,
51.91123672752273,21.57668597048405,17.277518906118708,107.32299645058856,37.5032465052326,-397.6274985989162,,,,
52.09304102054847,21.57668597048405,17.277518906118708,100.17747057724637,37.5032465052326,-407.15486643003896,,,,
52.27484531357421,21.57668597048405,17.36842105263158,123.99589015505353,37.59414865174548,-440.5006538389689,,,,
52.45664960659995,26.34036988604521,17.45932319914445,169.25088735288637,37.59414865174548,-450.0280216700912,,,,
52.6384538996257,35.867737717167984,17.45932319914445,159.7235195217636,37.59414865174548,-459.555389501214,,,,
52.820258192651444,39.44050065383908,17.45932319914445,150.19615169064082,37.63959972500191,-469.08275733233677,,,,
53.002062485677186,29.913132822716307,17.45932319914445,143.05062581729862,37.59414865174548,-478.61012516345954,,,,
53.18386677870293,25.149448907155147,17.45932319914445,112.08668036614972,37.82140401802766,-467.8918363534467,,,,
53.36567107172867,21.57668597048405,17.45932319914445,104.94115449280798,37.77595294477122,-476.22828320567896,,,,
53.54747536475441,22.767606949374112,17.55022534565732,121.6140481972725,37.912306164540524,-457.1735475434334,,,,
53.729279657780154,28.72221184382579,17.641127492170195,164.48720343732475,38.094110457566266,-438.11881188118787,,,,
53.911083950805896,35.867737717167984,17.641127492170195,154.95983560620243,38.04865938430983,-445.26433775453006,,,,
54.108038601583786,47.77694750607134,17.641127492170195,145.43246777507966,38.04865938430983,-454.79170558565283,,,,
54.28984289460953,93.03194470390463,17.65627784992234,112.08668036614972,38.23046367733558,-450.0280216700912,,,,
54.259542179105246,54.92247337941353,17.641127492170195,102.5593125350274,38.23046367733558,-459.555389501214,,,,
54.380745041122395,161.31141416028413,17.838082142948082,164.48720343732475,38.23046367733558,-469.08275733233677,,,,
54.365594683370254,126.37773211283411,17.822931785195937,152.5779936484214,38.27591475059201,-480.9919671212401,,,,
54.47164718763527,253.40930319447057,17.822931785195937,143.05062581729862,38.27591475059201,-490.5193349523629,,,,
54.45649682988313,219.2695684662806,17.822931785195937,116.85036428171134,38.23046367733558,-495.2830188679245,,,,
54.45649682988313,190.6874649729125,17.822931785195937,107.32299645058856,38.38196725485703,-502.4285447412667,,,,
54.44134647213099,83.50457687278185,17.822931785195937,100.17747057724637,38.36681689710488,-514.3377545301701,,,,
54.547398976395996,293.106669157482,18.00473607822168,169.25088735288637,38.36681689710488,-523.8651223612928,,,,
54.547398976395996,151.38707266953134,18.00473607822168,159.7235195217636,38.36681689710488,-533.3924901924152,,,,
54.501947903139566,121.6140481972725,18.00473607822168,150.19615169064082,38.321365823848446,-538.1561741079768,,,,
54.65345148066101,258.17298711003195,18.00473607822168,140.66878385951804,38.36681689710488,-563.165514664674,,,,
54.63830112290887,224.27143657762008,18.00473607822168,116.85036428171134,38.321365823848446,-573.8838034746868,,,,
54.63830112290887,199.02391182514498,18.00473607822168,107.32299645058856,38.321365823848446,-581.029329348029,,,,
54.592850049652434,178.77825518400914,18.00473607822168,100.17747057724637,38.4728694013699,-392.86381468335503,,,,
54.729203269421745,297.87035307304336,18.18654037124742,166.86904539510556,38.45771904361776,-404.7730244722584,,,,
54.82010541593461,257.3790397907717,18.18654037124742,157.341677563983,38.45771904361776,-414.30039230338116,,,,
54.82010541593461,228.79693629740336,18.18654037124742,147.81430973286024,38.45771904361776,-423.82776013450393,,,,
54.82010541593461,200.21483280403527,18.18654037124742,139.47786288062798,38.45771904361776,-433.3551279656267,,,,
54.82010541593461,171.63272931066695,18.18654037124742,114.46852232393076,38.45771904361776,-442.8824957967495,,,,
54.82010541593461,143.05062581729862,18.18654037124742,104.94115449280798,38.45771904361776,-452.40986362787226,,,,
54.82010541593461,114.46852232393076,18.18654037124742,96.60470764057527,38.45771904361776,-461.93723145899503,,,,
54.95645863570392,169.25088735288637,18.368344664273167,162.10536147954417,38.41226797036132,-469.08275733233677,,,,
55.001909708960355,131.14141602839527,18.368344664273167,152.5779936484214,38.41226797036132,-478.61012516345954,,,,
54.986759351208214,97.79562861946579,18.368344664273167,143.05062581729862,38.41226797036132,-488.1374929945823,,,,
55.198864359738245,188.3056230151319,18.368344664273167,135.90509994395688,38.41226797036132,-545.301699981319,,,,
55.1837140019861,152.5779936484214,18.368344664273167,112.08668036614972,38.41226797036132,-554.8290678124417,,,,
