temperature	asymmetry	asymmetry_errorbar	asymmetry_fit
1.3333333333333334e-06	0.20834767613232277	0.0024820363652287847	0.20416565149636312	
1.3725490196078432e-06	0.20228086021135888	0.0025171910433960335	0.2034437313935001	
1.411764705882353e-06	0.20627604887680417	0.002536747409140215	0.2028785679336387	
1.4509803921568629e-06	0.20391008081331197	0.0025591900579669687	0.20245430821860189	
1.4901960784313726e-06	0.20150597893024613	0.002585440130865589	0.2021328682019919	
1.5294117647058821e-06	0.2026057950429213	0.0026049544975662304	0.20186320516680073	
1.568627450980392e-06	0.20262679788506854	0.002629677137821639	0.20159198493899277	
1.607843137254902e-06	0.2023132936289101	0.0026516587647257566	0.20127355205174846	
1.6470588235294116e-06	0.20164749593598533	0.0026799358031531426	0.2008774564036562	
1.6862745098039217e-06	0.19886505513107633	0.0027083915735569794	0.20039241777695893	
1.7254901960784313e-06	0.19882131216487395	0.0027252584315390484	0.1998263759493102	
1.7647058823529412e-06	0.20531664621521895	0.00274696055132764	0.19920302483729985	
1.803921568627451e-06	0.19737146221187984	0.0027822829374008653	0.19855582887975898	
1.8431372549019605e-06	0.20251993059621487	0.0027949150198299465	0.19792087506085806	
1.8823529411764707e-06	0.1907679663303033	0.0028357820059069718	0.19732998531137008	
1.9215686274509804e-06	0.1954688661078456	0.0028581525599988807	0.1968053180962769	
1.96078431372549e-06	0.19762342008828201	0.0028757119079593717	0.19635628839539393	
2e-06	0.1921146956762641	0.002905734684199379	0.1959791261204643	
2.0392156862745097e-06	0.1972022694904555	0.00292996421469764	0.1956588785652563	
2.07843137254902e-06	0.1964333775367783	0.0029479216464712264	0.19537323712383237	
2.117647058823529e-06	0.19123779540956803	0.0029817213202419364	0.1950973005199901	
2.156862745098039e-06	0.18685528124090361	0.0030185149024039657	0.1948083086329437	
2.196078431372549e-06	0.19401044888345687	0.0030426472627935737	0.19448948714105724	
2.235294117647059e-06	0.18856895580367802	0.0030641740750939764	0.19413239506541385	
2.274509803921569e-06	0.19643540246983424	0.003091677604434183	0.19373750375312856	
2.3137254901960787e-06	0.19349599622216207	0.003116602654732532	0.19331308671667033	
2.352941176470588e-06	0.18877281520205041	0.003160375190468887	0.19287279954797318	
2.3921568627450978e-06	0.18801993387200278	0.0031833551695370464	0.19243252850546227	
2.431372549019608e-06	0.1875851413095565	0.0032080890742913807	0.19200715943836805	
2.4705882352941177e-06	0.20041942289913833	0.0032417482519936664	0.19160786531085627	
2.5098039215686274e-06	0.1905647324444338	0.0032602619129026285	0.19124035364355335	
2.549019607843137e-06	0.19077032200326083	0.0032823576228637563	0.19090429411975607	
2.588235294117647e-06	0.19343866178519767	0.0033196506727107985	0.19059390841039292	
2.6274509803921567e-06	0.1955638045292859	0.0033457357753091817	0.19029949418011724	
2.666666666666667e-06	0.19211709980147235	0.003385068212766831	0.19000950863118252	
2.7058823529411766e-06	0.18905836243315133	0.0034113839859653368	0.18971277393927982	
2.7450980392156863e-06	0.19103485704591514	0.0034471618528231743	0.18940039030956074	
2.7843137254901965e-06	0.1901502470823037	0.0034708478145025236	0.18906703886340845	
2.823529411764706e-06	0.19077441429251907	0.003500285416284101	0.18871150093971314	
2.862745098039216e-06	0.189425074241205	0.0035311070250133836	0.18833638133652722	
2.9019607843137257e-06	0.19404165287571323	0.003575719017831427	0.18794716945217935	
2.9411764705882355e-06	0.18458219368644793	0.00360108753913779	0.18755087901765516	
2.980392156862745e-06	0.1859968405788445	0.0036462666897389483	0.18715455881940474	
3.0196078431372545e-06	0.1835620551128831	0.003667815433883573	0.18676395980154203	
3.0588235294117643e-06	0.18169719167431694	0.0037144949439358015	0.18638258560964915	
3.0980392156862744e-06	0.1972461858507868	0.0037178339701527396	0.1860112599829436	
3.137254901960784e-06	0.19157532308266226	0.003765637005268967	0.1856482361811306	
3.1764705882352943e-06	0.17942971356529902	0.0037974139531991215	0.1852897721018404	
3.215686274509804e-06	0.18641109314374318	0.003839822352562159	0.18493101772296408	
3.2549019607843134e-06	0.18727168166528002	0.0038695849794092327	0.1845670204827485	
3.294117647058823e-06	0.18642110318958005	0.0039040899713626647	0.184193652917075	
3.3333333333333337e-06	0.18230435378469131	0.0039430944582985825	0.18380830140196694	
3.3725490196078435e-06	0.18100593632723896	0.003990230104238263	0.18341021516850775	
3.4117647058823532e-06	0.18865316747241917	0.003999350350468713	0.18300048717799627	
3.4509803921568626e-06	0.18621703529760128	0.004051094609608338	0.18258170849861077	
3.4901960784313723e-06	0.18037365750694115	0.004096631247869933	0.18215739298263178	
3.5294117647058825e-06	0.1788071599719759	0.004116413970312596	0.18173130079965655	
3.568627450980392e-06	0.17406237640207484	0.0041632555917465956	0.18130679438496472	
3.607843137254902e-06	0.18194629382144356	0.004203833470179221	0.180886340490248	
3.6470588235294117e-06	0.1823527202026146	0.004236165955185695	0.1804712334940681	
3.686274509803921e-06	0.18085308210353954	0.0042794741272331105	0.18006156691373132	
3.7254901960784316e-06	0.1768526467249787	0.004305126407848928	0.17965643196173706	
3.7647058823529414e-06	0.17493199460041786	0.004351927825764837	0.17925428276806327	
3.803921568627451e-06	0.16429811972878133	0.004391968350735516	0.1788533837716369	
3.843137254901961e-06	0.1749852466189708	0.004452977285405692	0.1784522485939641	
3.882352941176471e-06	0.18070357508700077	0.004459251334470755	0.17804999070477345	
3.92156862745098e-06	0.1746816974061336	0.004528625681021171	0.1776465305761353	
3.96078431372549e-06	0.18469420620529317	0.0045515213147275715	0.17724263595439144	
4e-06	0.17239503546346863	0.004572483408594379	0.17683980474793784	
4.0392156862745096e-06	0.17605079556619188	0.004614951884791478	0.17644002774157053	
4.078431372549019e-06	0.173997632176876	0.004704031327775185	0.17604548638828998	
4.11764705882353e-06	0.17842052984078266	0.004724298734587844	0.17565824701557123	
4.15686274509804e-06	0.16954659468394187	0.004770126924633192	0.17528000705145985	
4.196078431372549e-06	0.17546701231056566	0.0048045100648585444	0.17491193360373763	
4.235294117647058e-06	0.17953631489060112	0.0048485366413463385	0.17455461369252456	
4.274509803921568e-06	0.17477190788756272	0.004887240378524898	0.17420811307924608	
4.313725490196078e-06	0.17728696466658792	0.004937877558852636	0.1738721211681171	
4.352941176470588e-06	0.17665954048485039	0.004980006449548905	0.17354614612872246	
4.392156862745098e-06	0.1710380573256929	0.005036524754976946	0.1732297189901604	
4.431372549019608e-06	0.17707840818396153	0.005085135793462595	0.17292256814606563	
4.470588235294118e-06	0.17541831842509048	0.005115484112695133	0.17262473515191415	
4.509803921568627e-06	0.17606743337349617	0.005176908998453643	0.17233661646510082	
4.549019607843138e-06	0.17269114495444476	0.00521639251653839	0.17205893091198693	
4.588235294117648e-06	0.17432797532609803	0.005278666199261934	0.17179262626207648	
4.627450980392157e-06	0.17576438727138946	0.005297915244709795	0.1715387480283735	
4.666666666666667e-06	0.1726027504576825	0.005348534157175017	0.17129829812071512	
4.705882352941176e-06	0.17023502568659565	0.005419260111470718	0.17107210997864916	
4.745098039215686e-06	0.16406661131635555	0.00548321115823275	0.17086076105876014	
4.7843137254901955e-06	0.16642453634109117	0.005493261431561031	0.17066453459241623	
4.823529411764706e-06	0.15736196736934846	0.0055924720321660504	0.17048343233179009	
4.862745098039216e-06	0.18592774187907576	0.005613515953101634	0.17031723055357928	
4.901960784313726e-06	0.1780445757637722	0.0056829941776177515	0.17016556453591555	
4.941176470588235e-06	0.17578742871261316	0.005711817143412145	0.17002802310113974	
4.980392156862745e-06	0.1735235188239592	0.0057659063384175886	0.16990423492826742	
5.019607843137255e-06	0.16482717099240116	0.005844249123618077	0.16979393177438698	
5.058823529411765e-06	0.16807857601111598	0.005863284285402582	0.16969697953071322	
5.098039215686274e-06	0.17110921663241707	0.0059231266282397605	0.16961337487608036	
5.137254901960784e-06	0.16913355295477256	0.005977946512253911	0.1695432118218213	
5.176470588235294e-06	0.17485465479129542	0.006002747368836583	0.1694866275079973	
5.215686274509804e-06	0.1652726648866821	0.006088744835412369	0.16944373944063437	
5.254901960784313e-06	0.168975999089039	0.006113742911227718	0.16941458667006468	
5.294117647058823e-06	0.17167336446506057	0.006216139590833099	0.1693990854076725	
5.333333333333334e-06	0.1671185387106896	0.006236222491329759	0.16939700586870393	
5.372549019607843e-06	0.17914309775687476	0.0063214027941722465	0.1694079725667795	
5.411764705882353e-06	0.16156463119804063	0.006410512247003568	0.16943148579216843	
5.450980392156863e-06	0.17180636265136168	0.006430027804912725	0.16946695839308304	
5.490196078431373e-06	0.14431457264612782	0.006519811513172526	0.16951375981425554	
5.529411764705883e-06	0.16853229127248326	0.006531099428816037	0.1695712588737446	
5.568627450980393e-06	0.15338686318014003	0.006617032757530007	0.1696388578872265	
5.607843137254902e-06	0.17143282877349655	0.006655292613176946	0.16971601310621454	
5.647058823529412e-06	0.16888398760924908	0.006742402277582985	0.169802239464734	
5.686274509803921e-06	0.17115203558449668	0.006784652262451347	0.16989710070580422	
5.725490196078432e-06	0.1742689163420232	0.006827411864194355	0.1700001885184768	
5.764705882352942e-06	0.17738412365222175	0.006917236384094242	0.17011109594537552	
5.8039215686274514e-06	0.1817062349169031	0.006890486079494997	0.1702293908195869	
5.843137254901961e-06	0.1668469638656043	0.0070291041776343885	0.1703545943852626	
5.882352941176471e-06	0.174305236993524	0.007072364952643579	0.1704861687737411	
5.921568627450981e-06	0.1685833206703699	0.007149421663384503	0.1706235150083368	
5.96078431372549e-06	0.1705187008325667	0.007203638418898775	0.17076598111453348	
6e-06	0.17299745317479404	0.005581630583933403	0.17091287811070782	
